userID,placeID,name,link,rating,comment
1399,289,Nhung Phạm,https://www.foody.vn/thanh-vien/heoconshynk,8.2,"*Vị trí: trên đường Bùi Bằng Đoàn, cách ngã tư Nguyễn Văn Linh 200m.*Không gian: có tầng trệt và 1 lầu, cũng khá rộng, tầng trệt ngồi ghế, tầng trên ngồi bệt. Máy lạnh hơi yếu, cũng có thể do món mình ăn cần bếp gas, ăn nóng nên không mở số lớn. Tránh đồ ăn nguội mất ngon. Lúc mình đến lại cũng khá đông nữa.*Món ăn: rất thích món này luôn SƯỜN NƯỚNG PHÔ MAI THẦN THÁNH. Món mới rất là ngon luôn, bình thường sườn nướng đã quá hấp dẫn, giờ còn kèm phô mai thì quá xuất sắc. Mình cực thích phô mai 😍😍😍. Phô mai cho rất là nhiều nhiều luôn á.*Giá: 230k/ 1 phần ( 2 người ăn là no luôn ). Pepsi này nọ thì 25k / 1 lon.*Phục vụ: nhân viên nhiệt tình dễ thương."
1400,289,Như Như,https://www.foody.vn/thanh-vien/tramtuongnhu,6.2,"Sau trải nghiệm khá tốt ở Papa chicken xô viết nghệ tĩnh. Lần này mình rủ bạn đi ăn ở papa quận 7. Không gian quán rộng rãi, có lầu và bọn mình chọn ngồi trên lầu. Phần ăn lần này mình gọi gà cay và cơm nắm ăn kèm, so với ở XVNT thì ở đây nêm nếm khá chán, gà nêm không rõ vị, cứ nhàn nhạt, ăn cứ cảm giác gà hôi hôi thế nào đó, ngán vô cùng đến cuối đứa nào cũng đẩy nhau chứ ăn không nỗi. Phần củ cải muối với salad ăn kèm cũng không giúp mình khá khẩm hơn. Nói chung lần sau nếu tiếp tục sẽ quay lại papa ở xvnt"
1401,289,Foodee_z6ez9ryh,https://www.foody.vn/thanh-vien/foodee_z6ez9ryh,0,lần đầu đến nv hỏi mình có cần làm thẻ ko? mình đồng ý. hẹn lần sau đến sẽ có. 2 lần kế tiếp mình hỏi và họ nói vẫn chưa có. Vậy mà lần th4 đến thì lại nói chưa có đợt làm thẻ. khi nào có e gọi chị. Nản với cái kiểu này luôn. Thẻ TV chỉ là tấm thẻ níu chân và thể hiện sự tôn trọng k/h. Vậy mà nói vậy thì bó tay. Mong là Papa's chicken rút kinh nghiệm.
1402,289,tramle767,https://www.foody.vn/thanh-vien/tramle767,6.6,"Mình ăn món gà cay phô mai ở đây rất vừa, canh kim chi rất ngon, sẽ ủng hộ dài dài"
1403,290,Pink Blink,https://www.foody.vn/thanh-vien/beautiful_sunday2711,7.6,"Quán rộng rãi thoải mái, nhân viên nhiệt tình.Lên món chậm. Gà rán ngon, có nhiều hương vị để lựa chọn.Giá cả hơi đắt.Hai đứa ăn hết 2 phần gà, 130k/phần nhưng vẫn thấy chưa thấm vào đâu :((Chắc phải ăn cơm nữa mới no, thấy ai cũng gọi cơm nhưng tụi mình không thích ăn với cơm :((Rau trộn ăn dui dui, lạt lạt hợp với gà đậm đà."
1404,290,Nga Trần,https://www.foody.vn/thanh-vien/pebap_lovely,8.6,"Quán nằm ngay bờ kè có view đẹp lại rộng rãi. Lầu 1 thì ngồi bàn ghế bình thường. Thích nhất là lầu 3 không gian dễ thương lắm có xích đu, có cửa giả màu pastel để chụp hình sống ảo. Mà mình ngồi bệt lầu 2 cho thoải mái. Đi với nhóm nên thử được nhiều món mà no căng bụng lun. Lần đầu tiên mình ăn Papa's Chicken mà món nào cũng ngon nên thích lắm lắm._Gà ko xương mật ong - 130k siêu ngon, ăn ghiền lun mà loại này lại ko cay dễ ăn nữa ai ăn cũng được. Có cục tròn tròn nhỏ nhỏ đi kèm mới đầu mình còn tưởng là tỏi mà ai ngờ ko phải, cũng dai dai như tokbokki vậy đó._Gà sốt cay - 130k loại này có xương và độ cay khá ghê gớm nhưng cũng bao ngon nên dành cho ai ăn cay được nha. Giá của 2 đĩa gà trên có giá full và half nha. Mình gọi half thôi mà cả nhóm ăn ná thở rồi._Gà cay phô mai - 190k_Súp kim chi - 130k ngon nóng hổi_Cơm nắm - 50k có rong biển xung quanh nữa nắn lại rất chắc tay nha, kêu thêm ăn cho chắc bụng. _Bánh gạo hải sản - 150k có tokbokki chuẩn nha.Mỗi 1 phần đều khá nhiều nên đi nhóm đông từ 6 người trở lên. Giá khá cao nhưng chất lượng nha."
1405,290,Hanna Lai,https://www.foody.vn/thanh-vien/drapi.smile,7.4,"Mình đến Papa's chicken Trường Sa trưa thứ sáu, quán cũng có kha khá khách chứ không vắng. Có chỗ để xe free ngay dưới trệt. Khi lên được hướng dẫn tận tình. Bạn nhân viên siêu dễ thương với nhiệt tình luôn. Mình đi 2 đứa nên chỉ gọi 1 phần Gà cay phô mai và 2 chén cơm trắng, thêm 1 chai nha đam và nước gạo nhỏ. Quán rộng rãi, cũng khá thoáng. Đồ ăn lên khá nhanh. Cơm dẻo quẹo như nấu với phô mai luôn. Gà phô mai hơi cay mà khá mềm, 1 chảo đầy gà và ngập phô mai 2 đứa ăn không hết. Phô mai dẻo, dai và khá thơm, nhưng mà để lâu tí sẽ nhanh cứng nên recommend ăn nhanh tí nà.Tổng thiệt hại là 260k nhé."
1406,290,Châu Tiny,https://www.foody.vn/thanh-vien/chautiny96,7.6,Mỗi lần thèm ăn gà phô mai là mình liền nghĩ tới papa chicken 😍1 phần gà phô mai ở đây tầm 180k dành cho 3 người dùng Ngoài ra m còn thích tok hải sản ở đây khá ngon và cay nè
1407,290,Trúc Thanh,https://www.foody.vn/thanh-vien/thanhtrc3076,7.4,"-Hôm qua tự nhiên hứng lên nên sẵn ghé đây ăn gà phômai luôn vì đó giờ mình toàn ăn gà rán ở papa ko à. Quán sau vài tháng sửa chữa thì đẹp hơn rất nhiều đc cái cùng gần nhà mình nữa, bãi giữ xe rộng, có 3 tầng, không gian thoáng đãng, sáng sủa và mát mẻ, lầu 1 và 3 là ngồi ghế còn lầu 2 là ngồi bệt, mình lên lầu 3 ngồi và có khu ghế ngồi là xích đu ấy, rất thích luôn :)) mà nhìn đẹp vậy chứ ngồi ăn khó lắm cứ đung đưa hoài à nên mình lại bàn bth ngồi cho khỏe-Gà phômai 190k ngon, làm món cu4g ko quá lâu, phomai nhiều, gà hầu như là nạc nên hơi ngán, thịt chắc, cố gắng ăn lẹ nha chứ pho6mai mau cứng lại lắm, lúc đó ăn ngán vô cùng, thêm 1 chén cơm dẻo nữa cho đỡ ngán, cơm ngon, dẻo dẻo nóng hổi như xôi ấy ăn rất thích, 10k/chén-Nhân viên lịch sự, thường xuyên chào cảm ơn khách, phục vụ nhanh nhẹn"
1408,291,Thanh Ho,https://www.foody.vn/thanh-vien/hotrungthanh264,6.4,Đồ ăn khá lạ. Ăn cũng tạm đc. Giá cả không mắc lắm. Không gian đẹp và ấm cúng. Nhân viên nhiệt tình
1409,291,Minhminh0078,https://www.foody.vn/thanh-vien/minhminh0078,6.8,"Mình vừa ghé papaxot trưa hôm nay. Mình order 1 beefteak trứng và cơm cari. Thịt bò mềm và thơm nhưng mỏng hơn những chỗ khác. Theo bạn mình thì cơm cari ăn béo và thịt gà rất mềm, khá ngon. Lúc nhân viên mang đồ ăn ra bàn thì mọi thứ vẫn còn xèo xèo trên dĩa luôn, âm thanh nghe rất kích thích. Thức uống thì chủ yếu là soda và nước ngọt, phục vụ theo ly. Nhân viên nhiệt tình khi nhận order của khách. Không gian thoải mái và mát mẻ lắm. Về giá cả mình nhận thấy hơi đắt so với phần ăn vì ăn 1 phần giá trung bình 75k nhưng không thể no được."
1410,291,Gia Han Tran Lam,https://www.foody.vn/thanh-vien/donal1221996,7.4,"Trưa nay lười nấu ăn nên hai chị em mình ra Papaxot gần nhà ăn thử. Không gian quán rộng rãi, bày trí cũng dễ thương. Mình kêu cơm gà phi lê, thấy gà mềm, ướp thấm và ngon, còn em mình kêu cơm bò đặc biệt thấy thịt bò cũng nhiều. Bên mình là sốt tỏi còn của em mình là sốt tiêu, nó có ăn thử cơm của mình thì bảo là sốt tỏi ngon hơn. Mình ăn thì thấy cũng ngon, nhưng mà nói thích thì mình chưa thật sự thích lắm, một phần là do giá hơi cao so với chất lượng món ăn chưa đặc sắc lắm. Mình thấy quán có chương trình khuyến mãi cho học sinh sinh viên vào trưa thứ 3, cũng gần nhà nên để khi nào mình ghé ăn lại món khác xem có hấp dẫn hơn không."
1411,291,Minh Nhi Đinh Huỳnh,https://www.foody.vn/thanh-vien/dinhhuynhminhnhi,10,"Mới vào Papaxốt đã nghe tiếng xèo xèo là thấy rất thích rồi ❤️ Mình đã ăn thử cơm xèo bò phô mai,rất ngon,thịt bò cũng nhiều,nhưng phô mai chỉ có 1 miếng thôi nên khi ăn không thấy mùi vị hay béo béo của phô mai 😭 Ăn tới đâu rau củ tới đó 😅 Salad dầu dấm cũng rất ngon.Sốt ăn cũng rất ok.1 phần ăn rất no luôn í.Trà đào mình phải công nhận bao ngon luôn í 😍Vị trí rất dễ tìm,không gian rộng,thoải mái,trang trí dễ thương,nhân viên cũng dễ thương,giá cả cũng very ok luôn ạ ❤️ Nói chung Papaxốt rất là chất lượng ạ 💕Hình như Papaxốt có giảm giá 30% toàn menu ( Thứ 3 hàng tuần ).Chỉ dành cho HS-SV với năm sinh 1993 trở về sau thôi ạ.Bạn nhớ đem thẻ HS-SV hoặc CMND để đc giảm 30% nhé ❤️ Áp dụng cho 2 chi nhánh ở 8A Phạm Hùng,phường 4,quận 8 và 136-138 D2,quận Bình Thạnh.Không áp dụng chung với chương trình khuyến mãi khác bạn nha!Passwifi tại Papaxốt quận 8 : papaxot8a ❤️"
1412,291,Hoa Võ,https://www.foody.vn/thanh-vien/fuchihara95,7.6,"Mình tham khảo quán trên foody, pin lại đã lâu hôm trước mới có dịp ghé đến ăn. Quán khá dễ tìm, nằm ngay trên đường Phạm Hùng, giữ xe miễn phí ở phía trước luôn. Không gian quán ấm cúng, nhân viên cũng thân thiện.  Mình gọi 2 phần cơm, 1 cơm gà và 1 cơm hải sản, thêm 1 phần salad dầu dấm sốt mayone gì đó, 2 người ăn no luôn, nêm vừa ăn, khá là ngon. Gà dai dai chứ không bị bỡ. Mình nghĩ giá cũng hợp lý. . . Mình chắc chắn sẽ quay lại."
1413,292,S. D H,https://www.foody.vn/thanh-vien/quocvu1177,0,"Mình không biết ở các cửa hàng khác như thế nào, nhưng cửa hàng này, chỉ có thể miêu tả bằng 1 chữ ""TỆ"". 1 con sâu làm rầu nồi canh. tệ hại ngay từ bước đầu.Chuyện là 1 ngày mình đi phỏng vấn ở cửa hàng này(trụ sở chính) vào tầm khung giờ chiều. Vừa tới anh giữ xe bảo mình đá chống xe và định ghi phiếu, rồi hỏi mình dùng đây hay mang về, bãi xe còn ít nhất 4, 5 CHỖ TRỐNG, giữ miễn phí. Mình nói mình muốn vào phỏng vấn. Thế là ""2 chàng"" đổi sắc mặt, nói phỏng vấn không giữ xe ở đây, kêu mình đi chỗ khác gửi, ừ thì không sao, mình hỏi gần đây có chỗ nào gửi không, *mặt khinh bỉ* "" không biết""(đang tự hỏi nếu khách hết chỗ để xe và hỏi như mình thì THÁI ĐỘ TRẢ LỜI sẽ ra sao). ừ thì không sao. Mà lúc đó cũng trễ giờ rồi, nên mình nói với 2 ảnh mình sẽ vào với tư cách khách hàng, sẽ mua bánh sẵn tiện phỏng vẫn. Miễn cưỡng, rồi kêu mình chạy xe vào chỗ trống,yêu cầu mình RA LIỀN??????? Hoang mang quá, dù gì hiện tại mình cũng là khách hàng. Xong xuôi việc, cũng mua 1 phần cá + salad gì đó, sẵn tiện ăn chiều. Đi ra mình hỏi xe thì được phan vô mặt 1 câu rất tỉnh ""không biết"". Chứ bây giờ không lẽ khách mất xe rồi cũng nói thế à. Còn thêm vào ""anh để xe ở ngoài thì ai biết được, để ở ngoài công an lấy xe hay mất xe ráng chịu"". Thề là lúc cho xe vào mình nổi bật lắm luôn, chỉ có 1 mình mình, và cũng là anh giữ xe đó chỉ định mình đưa xe vào chỗ trống đó. Vậy mà giờ coi như không có chuyện gì. Thứ nhất, nhấn mạnh ở đây hiện tại mình KHÔNG PHẢI là nhân viên của hàng, cũng chưa chắc tương lai, cho dù là nhân viên cũng không thế có thái độ như thế với đồng nghiệp chứ. Thứ 2, mình đang ở đó với tư cách của khách hàng, mình cũng sử dụng dịch vụ ở đó đàng hoàng, mình trả tiền đang hoàng mà. đâu phải chỉ vì kèm theo phần ""phỏng vấn"" mà thái độ đôi xử tệ đến mức vậy. Mình đôi co với ảnh về cách phục vụ khách hàng. Ảnh gân cổ lên "" phỏng vấn hay khách hàng thì ĐỀU ĐƯỢC PHÉP ĐỂ XE Ở NÀY, bãi để xe hết chỗ, mà để lấn lề công an bắt anh có chịu trách nhiệm không"". So với lời nói lúc đầu thì mâu thuẫn nặng rồi đấy.  Thế là ảnh bảo mình tự tìm xe Hên quá. Còn. Tóm lại điều mình muốn nói đó là cách ""Phân loại khách hàng để phục vụ"" của 2 anh giữ xe. Dù ở vị trí nào thì việc hài lòng khách hàng là bắt buộc khi 1 thương hiệu muốn xây dựng sự chuyên nghiệp của mình. Chỉ quan tâm tới vẻ hào nhoáng bên ngoài mà lơ đi những chi tiết nhỏ nhất thì không thể gọi là chuyên nghiệp được. Và dù thế nào người trả tiền cho dịch vụ đều là khách hàng, đều xứng đáng được đối xử công bằng chứ. Mình không yêu cầu phải nâng niu mình như thượng đế hay gì đó, mình chỉ yêu cầu mỗi cách nói chuyện bình thường thôi, vậy mà 2 ảnh làm như mình đang đi xin bố thí hay mắc nợ tiền không bằng. Và mình đang viết đây với tư cách mình là 1 khách hàng vì mình bước vào đó cũng với tư cách đó. Ở đó mà có thùng góp ý hay số điện thoại góp ý thực sự mình không tiếc mực để viết hẳn 1 tấu văn góp ý luôn.* Đôi lời về nhân viên bên trong, không 1 nụ cười, không niềm nở, cả đối với mình và các khách khác. không khí ảm đạm quá!!!!!Món mình ăn salad + cá + cam + nửa cái trứng (80k): nói dỡ thì không đúng, mà nói ngon thì là nói dối. Không gian: thoáng đẹp, khá ưng mắt.Chắc chắn là KHÔNG quay lại lần 2 rồi.(À, lúc mình viết bài review này là đang đợi kết quả phỏng vấn. lỡ ai trong đó đọc bài này thì....ha ha. Mà đó là sự thật mà.Tệ thì nói tệ chứ sao. Kệ:) :) :))."
1414,292,Tài Kha,https://www.foody.vn/thanh-vien/khanghiatai,7.2,"Sinh nhật mình, bạn cùng nhà đòi vào đây thưởng thức. Lần đầu tiên mình đến đây, mặc dù làm cũng gần đây. Không gian quán đẹp, bánh ngon, thức uống khá ngon. Vị cafe Việt có chút chút giống giống cafe Highlands, sữa tươi vị hơi lạ tý nhưng ngon lắm.Phục vụ nhanh, quán có mở nhạc nhẹ nhẹ và nhỏ nhỏ cho khách thưởng thức nhưng vẫn trò chuyện với bhau được."
1415,292,Hương Thảo,https://www.foody.vn/thanh-vien/huongthao146,7.2,"Vị trí trung tâm, có chỗ đậu xe. Không gian đẹp, bánh khá ổn, tuy nhiên bánh phô mai ko ngon lắm. Đồ uống thì bình thường. Pudding rất ngon và giá khá mềm, nếu mua về thì đc luôn hũ thuỷ tinh"
1416,292,bao bei,https://www.foody.vn/thanh-vien/caphe0711,8.8,"Không gian đẹp, bánh ngon, nhìn bánh không thôi cũng đủ mê rồi"
1417,292,minh thanh,https://www.foody.vn/thanh-vien/thanhminh.dpa,8.0,"- Mình rất thích bánh ở đây. Cuối tuần mình hay dẫn baby ghé đây ăn và chơi. Anh ấy rất thích, chạy nhảy ì xèo- Không gian thoải mái, rộng rãi, thoáng. Bánh nhiều loại rất hấp dẫn. Nước uống cũng ngon, thích mấy cái ly mang đi, tạo hình xinh xắn dễ thương- Nhân viên thì người cũng tuỳ người, có bạn cũng không thân thiện lắm, nhưng nhìn chung không đến nỗi, nếu để ý quá thì sẽ mất vui. Bảo vệ cũng được, có mấy em dễ thương cũng dẫn xe cho khách- sẽ quay lại nhiều nhiều."
1418,293,Dân Bích Chương ♑,https://www.foody.vn/thanh-vien/kelsi.bichtran,7.6,"Quán nhỏ , nằm trên tầng 4 của chung cư cũ gần phố đi bộ Nguyễn Huệ , có thang máy . Không gian quán nhỏ xinh , decor dễ thương , nhiều loại trà cho khách chọn , chọn trà xong thì chọn tách rồi đem ra bàn ngồi đợi người ta đem trà ra , có thêm đường với sữa . Trà thơm nhưng chỉ có mùi thơm , các loại bánh nhìn cũng không có vẻ hấp dẫn cho lắm nhưng ăn ngon nha , nhất là loại Red Velvet . 1 bình trà có giá 135k , ai thích yên tĩnh có thể ghé ."
1419,293,Tuyền Nguyễn Bích,https://www.foody.vn/thanh-vien/nguyenbichtuyen19101999,8.6,"View đẹp tuyệt vời, bánh ngon mọi thứ đều ok"
1420,293,Minh Ngọc,https://www.foody.vn/thanh-vien/hellovn2010,8.0,"Mình đến quán nhiều lần rồi,rất thích hợp cho 1 buổi trà chiều nhẹ nhàng tâm tình vs vài đứa bạn.Trà và bánh đều ngon,có điều giá hơi chát.Bạn nào ko biết nên chọn gì cứ nói nhân viên họ sẽ tư vấn nhiệt tình.Giá thì cũng hơi chát nhưng lâu lâu ghé thì okie."
1421,293,Kieu Anh Tran,https://www.foody.vn/thanh-vien/tka.tdn,8.0,"Mình tới quán vào lúc giữa trưa T5 nên không đông lắm, bước lên cầu thang chung cư hơi cực tí tại hơi dốc ;~;- Quán dễ thương lắm, vừa mở cửa là nghe mùi trà bánh nhè nhẹ rất dễ chịu, quán trang trí cũng rất xinh, có nhiều chỗ chụp hình sống ảo đẹp lắm.- Quán có 1 tủ trà to, 1 bàn để nhiều tách khác nhau để khách lựa chọn. Mình thử earl grey thì thấy rất hợp khẩu vị: trà thanh, quán có cho sữa và đường để thêm vào nên những ai không hảo uống đắng có thể thoải mái điều chỉnh. Một điểm trừ là mình không biết quán có cho đồ lọc hay không hay tại mình quên xin: trà của mình không có đồ lọc để lọc xác trà, nên những ly cuối thường lợn cợn xác trà hơi khó chịu.- Nhân viên hôm mình đi dễ thương lắm ^^ mình và các bạn có nhờ chụp tấm hình thì chụp liền, còn thoải mái cho tụi mình chụp nhiều background trong quán nữa rất nhiệt tình luôn- Mình có gọi thêm 1 phần bánh Red Velvet, giá khá cao nhưng theo mình thì rất đáng. Bánh thơm mùi cacao và phô mai, rất mềm và ẩm, còn hơi ẩm nên ăn trong lúc uống trà thì rất tuyệttt! Cực kì đáng thử Red Velvet nha !!"
1422,293,BT Phan,https://www.foody.vn/thanh-vien/baoyen293,7.2,"Quán này trang trí siêu dễ thương luôn, nhân viên cũng dễ thương, vị trà cũng good mà thật ra ham hố đi thôi chứ thơi tiết sg nóng vật vã, ở đó mà đi uống trà đàm đạo 😂Note: nhân viên nên chỉ có mấy khách lần đầu đến như mình, ứ biết phải lm gì với đống lộn xộn đó quê chết đi được 🤣"
1423,294,Thủy Duyên Mai,https://www.foody.vn/thanh-vien/maithuyduyen912,8.2,"Mình vô đây ăn trưa. Mặc dù Aeon đông nhưng chỗ này lại vắng. Đồ ăn được đặt trong chảo gang bưng ra còn nóng xèo xèo luôn, có miếng giấy chắn để dầu mỡ để đỡ bắn lên áo. Vì ăn trên chảo gang luôn nên lúc ăn hết mà đồ ăn với chảo vẫn còn nóng. Duyệt.Vô đây là phải ăn thịt bò nha siêu mềm với ngon. Trứng omelette cũng ngon luôn. Mà có cái giá hơi đắt xíu.Mỗi người gọi 1 phần thôi là ăn no luôn rồi.Không gian quán rộng rãi lại ít khách nữa chắc do giá hơi mắc."
1424,294,Duu Heo,https://www.foody.vn/thanh-vien/heoprims,6.8,"Lúc mình đến tuy aeon mall rất đông nhưng quán lại vắng, tiệm chỉ có vài ba khách. Mình gọi cá hồi vs bít tết gà ăn ăn kèm với cơm. Theo mình thì đồ ăn ngon nhưng giá lại hơi mắc. Phục vụ khá tốt. Sẽ quay lại."
1425,294,Bửu Dìa,https://www.foody.vn/thanh-vien/nhoc_koan_lovely,8.2,"Cuối cùng thì lương cũng về ví, nhanh chân đến Pepper Lunch ăn liềnMình với bạn mình đều ăn ""số 1"" Đến đây bạn nhìn lên menu đọc món số mấy cho nhân viên dễ order nha.Đem ra còn nóng phỏng tay luôn, bạn nên  rưới thêm sốt hoặc tiêu để sẵn trên bàn rồi trộn nhanh tay lên kẻo thịt bị ở trên chảo nóng quá sẽ bị khô không ngon nha.Salad ăn cũng bình thường, trong ly có bịch sốt mè nhỏ, đổ vào xóc ăn rất bắt vị nha.Nhược điểm: giá hơi đắt so với túi tiền của sinh viênMón ăn hơi nhiều dầu ( cũng phải thôi vì nếu không cơm và thịt sẽ bị khét)>100k/1 người"
1426,294,SE HE,https://www.foody.vn/thanh-vien/hanahanguyen16,9.0,"Mình chỉ muốn khuyên các bạn rằng nều vừa lãnh lương thì hãy đi ra tiệm  ( tốt nhất là đi Aeon hay lotte cộng hoà ) kêu mấy món hot nhất để ăn thử cho biết vì cơm ở đây rất ngon , khổ nỗi lại mắc ;-; mà còn không đủ no ;-; . Nhưng mà được free nước ngọt ( lần mình ăn cũng lâu rồi , không biết có được khuyến mãi gì hay không ) . Nói chung là các bạn nên ăn thử để biết thịt bò khi được để trên miếng đá mềm ngon cỡ nào , nước sốt béo vừa miệng cỡ nào , rau trộn đơn giản nhưng giúp ta không ngán . Mình chắc chắn sẽ quay lại sau khi nhận lương ;-; . Điều đặc biệt nhất chính là phần cơm . Phải nói là siêu kimochi~~~ 💕💕💕💕💕"
1427,294,My Trần,https://www.foody.vn/thanh-vien/mytrannu,7.6,"Ăn pepper  lunch lâu rồi nhưng lại ít khi đi ăn được vì chỉ mở trong TTTM thôi chứ chưa thấy quán ở ngoài. Đồ ăn ở đây nóng hổi, bưng ra là xèo xèo luôn. thịt bò ướp rất đậm đà, trên chảo còn có một lớp giấy bao quanh để dầu nóng không bắn vào người khách. Không gian trang trí thì bình thường, không decor nhiều nhưng cũng sạch sẽ, đúng không gian chỉ đến ăn thôi. Nhân viên phục vụ nhanh nhẹn, thân thiện. Giá cả thì bình thường thôi không đắt, tầm 90k trở lên/phần thôi."
1428,295,Lora Lauren,https://www.foody.vn/thanh-vien/dzoj_aka_fangirl_d18,8.0,"Không gian nhỏ, decor khá đẹp, nhân viên thì siêu dễ thương với nhiệt tình ấy, món ăn decor đẹp mà ăn cũng ngon nữa, quán ngay mặt tiền mà đằng trước hơi bị chìm nên phải để ý ấy, ko để ý là dễ chạy huốt lắm á :((Chắc chắn sẽ quay lại luônn!!"
1429,295,Veleriaal,https://www.foody.vn/thanh-vien/valeriaal,9.6,"Cappuchino ngon đúng phong cách Ý ✈ với vị đậm của cà phê ☕ , béo của sữa 🍶 và kĩ thuật tạo hình đẹp 💯. Thêm món Cream brulee ngon đúng kiểu Pháp 🗼. Cảm thấy được tận hưởng 1 ngày tràn đầy năng lượng cùng với Peter 🏠"
1430,295,Minh Long,https://www.foody.vn/thanh-vien/khnqlonq,8.8,Peter home mang hơi hướng hiện đại. Không khí noel ngập tràn từ ngay cửa đến bên trong. Tổng thể tinh tế hòa nhã. Nghe tên đã lâu h mới có dịp đến. Uống có mỗi trà xanh đá xay nhưng chỉ biết khen ngon. Trà xanh đậm vị trà xanh của nhật bản kết hợp thêm kem tươi và đá xay ôi thôi mát lạnh.Ngon cực nhen .😄😊
1431,295,Nhân Phan,https://www.foody.vn/thanh-vien/P.Nhan,9.0,"Quán có khá nhiều không gian tạo nên cảm giác ấm cúng và lãng mạn. Tiếng đàn piano trầm bổng như đưa cái thăng trầm của một thời tuổi trẻ lên đến 1 cung bậc cao hơn để bản thân mỗi người được tìm về với hoài niệm, về cuộc sống không bon chen, xóa sạch mọi buồn phiền trong đời cho những ai đặt chân đến quán. Còn về thức ăn đồ uống thì chỉ biết phàn nàn sao okie quá , sao vừa miệng và hợp khẩu vị quá. Rất hài lòng về quán cũng như cách phục vụ. Có dịp sẽ lại ghé quán ủng hộ thật thường xuyên."
1432,295,H.T.Lan Nguyen,https://www.foody.vn/thanh-vien/N.H.T.Lan,9.0,"Không gian quán :  Ơn giời !!! Đây là nơi lí tưởng để bạn vác xác và xách máy ảnh đến và chụp. Background đẹp và thật khó đụng hàng. View cực chất cho những ai muốn có một bức ảnh sống ảo chính hiệu nha.
Bánh : Coi nào.. Nên nói làm sao. Thôi thì nhận xét theo phương thức liệt kê đủ đầy theo cảm nhận của riêng mình ha.
1. Chocolate Tart : Theo kiến thức hạn hẹp của mình thì mình biết Tart là một món bánh không thể thiếu trong các tiệc sang chảnh của người Anh từ TK19. Công thức Tart nghe đâu được lục lọi và tìm thấy vào TK14 trong một quyển bí kíp nấu ăn có tên Forme Of Cury. Và không phải lặn lội đi đâu xa , ngay hôm nay mình đã tìm thấy được một bản sao i như bản công thức chính ngay tại Peter Home. Lớp vỏ bánh giòn, nhân chocolate ngọt cái mà lịm. Với mình đó là một món tuyệt vời  . Xuất sắc!!! 
2. Flan Gateau : Nếu chấm điểm thì mình sẽ cho thang điểm 9. Bởi cái cách làm nên món bánh rất sáng tạo và lạ nà. Tầng dưới là Gateau - bên trên là Flan. Mình vô cùng thích sự kết hợp giữa Flan & Gateau. Vì nó tạo nên cho miếng bánh có 1 sự cân bằng đến  hoàn hảo.Vị thì không chê vào đâu được. Maximum tuyệt vời! 
3. Florentine : Khi nhắc đến Florentine nhiều người sẽ nghĩ bánh này đến từ Florence của Ý. Nhưng theo truyền thuyết thì bánh Florentine được sinh ra tại Paris nước Pháp trong căn bếp hoàng gia của vua Louis XIV. Và ngày hôm nay mình lại  bắt gặp được nó trong căn bếp của Peter Home. Bánh ngon - vị ngọt vừa phải - lớp bánh xốp ẩm - lớp mứt chua chua.Chịu và rất ưng.
4. Mousse : Cảm giác lần đầu ăn bánh Mousse tại quán là : Bánh nhiều kem, ít bánh, chỉ có 1 lớp Gateau mỏng.  Bánh mềm ,kem mát lạnh. Tuyệt cú mèo!!!  
Ăn ngập họng rồi nên cũng phải chuyển sang kêu nước uống. Uống no nê. No muốn nứt vách bể tường nên cũng xin bình loạn đôi dòng. 
Mình chọn thưởng thức 1 ly Mojito truyền thống với đầy đủ chanh tươi, soda , lá bạc hà,....và không thể thiếu đá xay nhuyễn. Vị đắng nhẹ của vỏ chanh, vị hơi nồng của soda, vị hăng của lá bạc hà... đây là một loại thức uống mình cảm nhận cách thức pha của quán rất tinh tế. Triệu Like !!!"
1433,296,loan,https://www.foody.vn/thanh-vien/tieuthubian08,0,"Nhân viên phục vụ qua loa, khách vào k đưa menu k giới thiệu món. Khi thấy khách đem thức ăn vào ăn k thông báo phụ thu. Tới lúc tính tiền thì tính 200k tiền nước 300k tiền phụ thu. Đem vô 4 hộp tính phụ thu lên tới 10hộp, mỗi hộp 30k. Hỏi nhân viên tại sao ngay từ đầu k đưa menu hay thông báo thì cãi lại. Đợi khách ăn xong rồi chèn ép chặt chém. Ơ quán chỉ có 2 nhân viên bảo chị nhân viên kiu chủ ra chị đó nói ơ đây k ai quản lý hết, chị đó giảm xuống mỗi hộp 20k. Cứ thấy khách du lịch thì đè ra chém như vậy còn ai dám quay lại lần nữa."
1434,296,Pham Thao,https://www.foody.vn/thanh-vien/twinkle_smile_1605,9.0,"Đây là 1 trong những quán cà phê tuyệt vời ở Cần Giờ. Bạn đến đây nhâm nhi 1 ly cà phê giá khoảng 15K mà rất ngon, ngồi ở quán từ sáng tới chiều với wifi miễn phí mạnh phà phà mà chả ai thèm đuổi bạn về. Mệt bạn cũng có thể thuê võng, giá 20K 1 cái và nằm thưởng thức gió biển. Quán nằm ngay bên bờ biển nên bạn có thể đi bộ dọc bờ biển rất thoải mái. Lúc nước lên thì gió lồng lồng thổi, mát tuyệt vời luôn.Có điều bạn nên cẩn thận muỗi. Muỗi ở đây nói riêng và Cần Giờ nói chung to khủng hoảng luôn"
